"target_quarter","days_to_release","asof","actual","labour","expenditure","ar1","hist_mean"
"2017Q3",45,"2017-10-22",0.947658516872796,0.875142410163202,0.757890078130114,0.876523509536629,0.644817031911944
"2017Q3",30,"2017-11-06",0.947658516872796,0.875142410163202,0.767295661413661,0.876523509536629,0.644817031911944
"2017Q3",20,"2017-11-16",0.947658516872796,0.875142410163202,0.767295661413661,0.876523509536629,0.644817031911944
"2017Q3",10,"2017-11-26",0.947658516872796,0.875142410163202,1.19130477864215,0.876523509536629,0.644817031911944
"2017Q3",5,"2017-12-01",0.947658516872796,0.875142410163202,1.16220716985348,0.876523509536629,0.644817031911944
"2017Q3",1,"2017-12-05",0.947658516872796,0.875142410163202,1.16220716985348,0.876523509536629,0.644817031911944
"2017Q4",150,"2017-10-08",0.399283214470403,0.652396583507578,0.60850185261673,0.858370839912811,0.644817031911944
"2017Q4",120,"2017-11-07",0.399283214470403,0.797472387194057,0.626855563008882,0.858370839912811,0.644817031911944
"2017Q4",90,"2017-12-07",0.399283214470403,0.993131030457552,0.826039569436693,0.854124184461713,0.638407395499015
"2017Q4",60,"2018-01-06",0.399283214470403,1.2904662066704,0.872043457554556,0.854124184461713,0.638407395499015
"2017Q4",45,"2018-01-21",0.399283214470403,1.18145389374802,0.872043457554556,0.854124184461713,0.638407395499015
"2017Q4",30,"2018-02-05",0.399283214470403,1.18145389374802,0.876931717238129,0.854124184461713,0.638407395499015
"2017Q4",20,"2018-02-15",0.399283214470403,1.18145389374802,0.876931717238129,0.854124184461713,0.638407395499015
"2017Q4",10,"2018-02-25",0.399283214470403,1.18145389374802,0.261730167115961,0.854124184461713,0.638407395499015
"2017Q4",5,"2018-03-02",0.399283214470403,1.18145389374802,0.297072891947735,0.854124184461713,0.638407395499015
"2017Q4",1,"2018-03-06",0.399283214470403,1.18145389374802,-0.393567712867013,0.854124184461713,0.638407395499015
